snapped_at,price,market_cap,total_volume
2023-11-08 00:00:00 UTC,1.0120463421682835,0.0,105013.64817997946
2023-11-09 00:00:00 UTC,1.0120463421682835,0.0,105013.64817997946
2023-11-10 00:00:00 UTC,1.0225098655051783,0.0,339.47660203792526
2023-11-11 00:00:00 UTC,1.017482481400584,0.0,134.04713760655702
2023-11-12 00:00:00 UTC,1.0154029409815426,0.0,175.44797954865123
2023-11-13 00:00:00 UTC,1.0149631008718247,0.0,92.73016686116613
2023-11-14 00:00:00 UTC,1.0136948714470608,0.0,143.5928507381236
2023-11-15 00:00:00 UTC,1.0136897012662907,0.0,91.9186167505667
2023-11-16 00:00:00 UTC,1.0164867535858653,0.0,55.190890365004734
2023-11-17 00:00:00 UTC,1.0160713703771118,0.0,3943.96902007098
2023-11-18 00:00:00 UTC,1.0127161629940225,0.0,121256.49302757638
2023-11-19 00:00:00 UTC,1.0142036263506087,0.0,8954.41939573206
2023-11-20 00:00:00 UTC,1.0122149924970456,0.0,156146.65254238955
2023-11-21 00:00:00 UTC,1.0126737225176536,0.0,21937.156263421075
2023-11-22 00:00:00 UTC,1.014806628006375,0.0,12074.859218910582
2023-11-23 00:00:00 UTC,1.0133721315463522,0.0,34.82794946603031
2023-11-24 00:00:00 UTC,1.0153630656847772,0.0,33.69937869646398
2023-11-25 00:00:00 UTC,1.0143300813848746,0.0,24334.506706270055
2023-11-26 00:00:00 UTC,1.0158341710592558,0.0,4633.259852727164
2023-11-27 00:00:00 UTC,1.0161712295898455,0.0,7158.70547675096
2023-11-28 00:00:00 UTC,1.0166145602598913,0.0,7992.032753118054
2023-11-29 00:00:00 UTC,1.0161990442878468,0.0,38935.46514395128
2023-11-30 00:00:00 UTC,1.0178000729131815,0.0,5048.462213567819
2023-12-01 00:00:00 UTC,1.0168529279503413,0.0,2485.941415249725
2023-12-02 00:00:00 UTC,1.0124633090878719,0.0,45380.758969837996
2023-12-03 00:00:00 UTC,1.0174095972752928,0.0,6008.52072523842
2023-12-04 00:00:00 UTC,1.016658684608638,0.0,90466.54942267935
2023-12-05 00:00:00 UTC,1.0177032591457775,0.0,3111.071627574864
2023-12-06 00:00:00 UTC,1.0256933293806814,0.0,57674.62921384111
2023-12-07 00:00:00 UTC,1.012441859275111,0.0,3369.904005504808
2023-12-08 00:00:00 UTC,1.0193094662540245,0.0,2469.3714427631216
2023-12-09 00:00:00 UTC,1.0188271239407523,0.0,1401.112583700131
2023-12-10 00:00:00 UTC,1.018344643431121,0.0,1137.8630360779655
2023-12-11 00:00:00 UTC,1.0177448086264944,0.0,1545.4179636301767
2023-12-12 00:00:00 UTC,1.0194884694126385,0.0,1266.825940504437
2023-12-13 00:00:00 UTC,1.0178130918616337,0.0,3719.4373137717675
2023-12-14 00:00:00 UTC,1.0181434553422448,0.0,2465.265147817191
2023-12-15 00:00:00 UTC,1.0203811601291055,0.0,1133.2672706959654
2023-12-16 00:00:00 UTC,1.012534653990149,0.0,2192.7194300769825
2023-12-17 00:00:00 UTC,1.0170860869243041,0.0,2340.460298343855
2023-12-18 00:00:00 UTC,1.0089131251110839,0.0,2311.283346626406
2023-12-19 00:00:00 UTC,1.0189956457868126,0.0,3749.850407356683
2023-12-20 00:00:00 UTC,1.0175115900741154,0.0,1290.7421785663016
2023-12-21 00:00:00 UTC,1.0127029246434034,0.0,1361.1267510437654
2023-12-22 00:00:00 UTC,1.0159490889620861,0.0,9.462526622851291
2023-12-23 00:00:00 UTC,1.0328763494033406,0.0,3213.549200243047
2023-12-24 00:00:00 UTC,1.020839317918488,0.0,3087.796613193687
2023-12-25 00:00:00 UTC,1.0182456406421976,0.0,4491.2050081505295
2023-12-26 00:00:00 UTC,1.0225214614202938,0.0,6350.849459020444
2023-12-27 00:00:00 UTC,0.9986628486368345,0.0,4371.022812842946
2023-12-28 00:00:00 UTC,1.0689129440244565,0.0,22.015065906321066
2023-12-29 00:00:00 UTC,1.0635540729920687,0.0,21.904695927529982
2023-12-30 00:00:00 UTC,1.0215766079135007,0.0,5082.211189977405
2023-12-31 00:00:00 UTC,1.0190986569419593,0.0,39466.03707203924
2024-01-01 00:00:00 UTC,1.0071612281308233,0.0,248889.41482365227
2024-01-02 00:00:00 UTC,1.0317813066039385,0.0,34599.71875252497
2024-01-03 00:00:00 UTC,1.0241369582668598,0.0,48258.355207601424
2024-01-04 00:00:00 UTC,1.022991310757657,0.0,203547.47828676767
2024-01-05 00:00:00 UTC,1.0196217962265641,35150012.52388529,367411.3450180343
2024-01-06 00:00:00 UTC,1.027213753781109,35131314.065311655,490079.0514281675
2024-01-07 00:00:00 UTC,1.0220110889207574,35166652.16742543,133506.92601305508
2024-01-08 00:00:00 UTC,1.0250557600722503,34963145.81982334,7164.962550763648
2024-01-09 00:00:00 UTC,1.0236782177686392,35090728.38180125,58611.806914829445
